location,date,oxygen,phosphate,salinity,silicate,temperature
"(21.0, -94.0)",1964-10-31,4.57,0.5175,36.46,4.127272727272728,26.94
"(21.0, -94.0)",1965-04-30,4.77,0.3,36.41,4.127272727272728,25.240000000000002
"(21.0, -94.0)",1965-10-31,4.368273809523809,0.5175,36.073,4.127272727272728,29.12
"(21.0, -94.0)",1967-03-31,4.368273809523809,0.5175,36.292,4.127272727272728,23.3
"(21.0, -94.0)",1967-09-30,4.368273809523809,0.5175,36.636,4.127272727272728,29.5
"(21.0, -94.0)",1969-07-31,3.885,0.735,36.591,4.127272727272728,29.44666666666667
"(21.0, -94.0)",1969-08-31,4.475,0.5175,36.485,4.127272727272728,29.38
"(21.0, -94.0)",1970-11-30,4.4425,0.5175,35.66925,4.127272727272728,26.7975
"(21.0, -94.0)",1971-05-31,4.21,0.5175,36.40775,4.127272727272728,26.72
"(21.0, -94.0)",1971-06-30,4.34,0.5175,36.816,4.127272727272728,28.28
"(21.0, -94.0)",1971-07-31,4.005,0.5175,36.516999999999996,4.127272727272728,28.4
"(21.0, -94.0)",1971-08-31,4.095,0.5175,36.6095,4.127272727272728,28.465000000000003
"(21.0, -94.0)",1971-10-31,4.383333333333333,0.5175,36.19533333333333,4.127272727272728,28.153333333333336
"(21.0, -94.0)",1971-11-30,4.64,0.5175,36.368,4.127272727272728,27.67
"(21.0, -94.0)",1972-01-31,4.4,0.5175,36.38630208333334,4.127272727272728,25.7
"(21.0, -94.0)",1972-05-31,4.45,0.5175,36.469,4.127272727272728,28.16
"(21.0, -95.0)",1962-03-31,4.475,0.025,36.19,4.127272727272728,24.035
"(21.0, -95.0)",1964-01-31,4.51,0.01,36.441,4.127272727272728,22.369999999999997
"(21.0, -95.0)",1964-10-31,4.71,0.025,36.53,4.127272727272728,26.7
"(21.0, -95.0)",1965-04-30,4.437058823529412,0.04,36.52,4.127272727272728,25.41
"(21.0, -95.0)",1965-10-31,4.5,0.025,36.342,4.127272727272728,28.42
"(21.0, -95.0)",1967-02-28,4.437058823529412,0.025,36.348,4.127272727272728,22.2
"(21.0, -95.0)",1967-09-30,4.437058823529412,0.025,36.134,4.127272727272728,28.2
"(21.0, -95.0)",1969-08-31,4.1,0.025,36.67,4.127272727272728,29.4
"(21.0, -95.0)",1970-11-30,4.64,0.025,35.993,4.127272727272728,25.86
"(21.0, -95.0)",1971-01-31,4.69,0.025,36.06,4.127272727272728,24.13
"(21.0, -95.0)",1971-05-31,4.385,0.025,36.57,4.127272727272728,26.18
"(21.0, -95.0)",1971-06-30,4.470000000000001,0.025,36.338499999999996,4.127272727272728,28.07
"(21.0, -95.0)",1971-07-31,4.08,0.025,36.504,4.127272727272728,28.1
"(21.0, -95.0)",1971-08-31,4.27,0.025,36.591499999999996,4.127272727272728,28.439999999999998
"(21.0, -95.0)",1971-09-30,4.14,0.025,36.561,4.127272727272728,29.16
"(21.0, -95.0)",1971-10-31,4.13,0.025,36.527,4.127272727272728,28.34
"(21.0, -95.0)",1971-11-30,4.66,0.025,36.477,4.127272727272728,27.36
"(21.0, -95.0)",1972-01-31,4.49,0.025,36.40136842105264,4.127272727272728,25.59
"(21.0, -95.0)",1972-04-30,4.79,0.025,36.405,4.127272727272728,26.56
"(21.0, -95.0)",1972-05-31,4.39,0.025,36.424,4.127272727272728,27.88
"(21.0, -96.0)",1962-03-31,4.640000000000001,0.17,36.072,4.127272727272728,24.175
"(21.0, -96.0)",1967-02-28,4.327,0.17,36.343,4.127272727272728,22.4
"(21.0, -96.0)",1967-08-31,4.327,0.17,36.609,4.127272727272728,28.6
"(21.0, -96.0)",1970-11-30,3.87,0.17,35.982,4.127272727272728,25.0
"(21.0, -96.0)",1971-05-31,4.31,0.17,36.36,4.127272727272728,25.84
"(21.0, -96.0)",1971-06-30,4.45,0.17,36.447,4.127272727272728,28.11
"(21.0, -96.0)",1971-07-31,4.0,0.17,36.586,4.127272727272728,28.28
"(21.0, -96.0)",1971-08-31,4.68,0.17,36.568,4.127272727272728,28.28
"(21.0, -96.0)",1971-10-31,4.1,0.17,36.373,4.127272727272728,28.11
"(21.0, -96.0)",1971-11-30,4.37,0.17,36.389,4.127272727272728,27.74
"(21.0, -96.0)",1972-01-31,4.51,0.17,36.37472727272727,4.127272727272728,23.82
"(21.0, -96.0)",1972-05-31,4.34,0.17,36.393,4.127272727272728,28.31
"(21.0, -97.0)",1965-10-31,4.619999999999999,0.17,36.701499999999996,4.127272727272728,27.689999999999998
"(21.0, -97.0)",1967-02-28,4.408250000000001,0.17,36.47,4.127272727272728,22.4
"(21.0, -97.0)",1970-11-30,4.425000000000001,0.17,36.068,4.127272727272728,25.435000000000002
"(21.0, -97.0)",1971-05-31,4.455,0.17,36.364999999999995,4.127272727272728,25.295
"(21.0, -97.0)",1971-06-30,4.545,0.17,36.379999999999995,4.127272727272728,28.165
"(21.0, -97.0)",1971-07-31,3.93,0.17,35.846,4.127272727272728,28.2
"(21.0, -97.0)",1971-08-31,4.21,0.17,36.0385,4.127272727272728,27.96
"(21.0, -97.0)",1971-10-31,4.225,0.17,36.3155,4.127272727272728,28.14
"(21.0, -97.0)",1971-11-30,4.65,0.17,36.3825,4.127272727272728,27.655
"(21.0, -97.0)",1972-05-31,4.199999999999999,0.17,36.504000000000005,4.127272727272728,27.95
"(21.0, -97.0)",1973-06-30,4.8225,0.17,36.376,4.127272727272728,27.12
"(22.0, -80.0)",1965-05-31,4.57,0.17,36.195,4.127272727272728,27.48
"(22.0, -80.0)",1971-07-31,4.583508771929825,0.17,36.08,4.127272727272728,29.22
"(22.0, -80.0)",1981-04-30,4.79,0.17,36.12,4.127272727272728,26.08
"(22.0, -80.0)",1989-11-30,4.583508771929825,0.17,36.25525,4.127272727272728,28.0125
"(22.0, -80.0)",1989-12-31,4.390526315789475,0.17,36.305761904761916,4.127272727272728,27.48309523809525
"(22.0, -81.0)",1965-05-31,4.6,0.17,36.20666666666667,4.127272727272728,27.179999999999996
"(22.0, -81.0)",1967-07-31,4.343333333333333,0.192,35.637499999999996,4.127272727272728,29.7525
"(22.0, -81.0)",1968-06-30,4.45,0.21,36.17,4.127272727272728,27.66
"(22.0, -81.0)",1968-07-31,4.15,0.26333333333333336,35.61925000000001,3.3333333333333335,29.77
"(22.0, -81.0)",1969-04-30,4.895,0.192,36.2085,4.127272727272728,28.2
"(22.0, -81.0)",1969-08-31,4.363333333333333,0.19,34.988,4.666666666666667,30.78
"(22.0, -81.0)",1970-03-31,4.494854096520762,0.12666666666666668,36.13133333333333,4.127272727272728,24.73
"(22.0, -81.0)",1981-04-30,4.8,0.192,36.2215,4.127272727272728,25.125
"(22.0, -81.0)",1981-10-31,4.3109090909090915,0.192,36.00245833333334,4.381818181818182,29.711250000000007
"(22.0, -81.0)",1989-12-31,4.54111111111111,0.192,36.278846153846146,4.127272727272728,27.24615384615384
"(22.0, -82.0)",1965-05-31,4.5,0.19151923076923077,36.22,4.980769230769231,26.96
"(22.0, -82.0)",1967-07-31,4.335,0.19151923076923077,36.136153846153846,4.980769230769231,29.912307692307692
"(22.0, -82.0)",1968-05-31,4.2375,0.19151923076923077,36.54888888888889,4.980769230769231,27.81666666666667
"(22.0, -82.0)",1968-06-30,4.2,0.17,35.79,4.980769230769231,27.85
"(22.0, -82.0)",1968-07-31,4.039333333333333,0.253,35.455933333333334,6.461538461538462,29.954
"(22.0, -82.0)",1969-04-30,4.651000000000001,0.19151923076923077,36.768499999999996,4.980769230769231,27.985000000000003
"(22.0, -82.0)",1969-08-31,4.252857142857143,0.23,33.74379999999999,3.5,30.31230769230769
"(22.0, -82.0)",1970-01-31,4.882,0.19151923076923077,34.84830000000001,4.980769230769231,22.900000000000002
"(22.0, -82.0)",1970-02-28,4.673333333333333,0.19151923076923077,36.18166666666667,4.980769230769231,23.416666666666668
"(22.0, -82.0)",1970-03-31,4.433769047619047,0.11307692307692309,36.25521428571429,4.980769230769231,23.975714285714282
"(22.0, -82.0)",1989-12-31,4.566666666666666,0.19151923076923077,36.067,4.980769230769231,27.53
"(22.0, -83.0)",1967-07-31,4.167777777777778,0.15588888888888888,36.032222222222224,5.555555555555555,29.585555555555555
"(22.0, -83.0)",1968-07-31,4.0344444444444445,0.246,35.85111111111111,5.444444444444445,29.928888888888892
"(22.0, -83.0)",1969-04-30,4.612000000000001,0.15588888888888888,36.509299999999996,5.555555555555555,28.134545454545457
"(22.0, -83.0)",1969-08-31,4.0616666666666665,0.09,33.98866666666667,5.666666666666667,30.150833333333335
"(22.0, -83.0)",1970-01-31,4.8580000000000005,0.15588888888888888,34.212199999999996,5.555555555555555,22.06
"(22.0, -83.0)",1970-03-31,4.3467777777777785,0.13166666666666668,36.30154545454545,5.555555555555555,23.145384615384618
"(22.0, -84.0)",1965-05-31,4.585,0.16444444444444442,36.615,4.025,26.880000000000003
"(22.0, -84.0)",1967-07-31,4.11,0.16444444444444442,36.27,4.025,29.796666666666667
"(22.0, -84.0)",1968-07-31,4.0520000000000005,0.24333333333333332,35.735400000000006,3.8,29.746000000000002
"(22.0, -84.0)",1969-04-30,4.63,0.16444444444444442,36.032333333333334,4.025,27.733333333333334
"(22.0, -84.0)",1969-08-31,4.162,0.12,34.1086,4.25,30.648000000000003
"(22.0, -84.0)",1970-01-31,4.493333333333333,0.16444444444444442,34.38366666666667,4.025,23.0
"(22.0, -84.0)",1970-03-31,4.3890416666666665,0.13,35.327,4.025,24.674999999999997
"(22.0, -84.0)",1970-12-31,4.3890416666666665,0.16444444444444442,35.93,4.025,26.48
"(22.0, -84.0)",1971-08-31,4.48,0.16444444444444442,36.1445,4.025,29.29
"(22.0, -84.0)",1972-05-31,4.6,0.16444444444444442,35.946,4.025,27.3
"(22.0, -85.0)",1960-04-30,4.534262485481998,0.10614583333333333,36.24,1.498875,26.159999999999997
"(22.0, -85.0)",1960-05-31,4.534262485481998,0.10614583333333333,36.01,1.498875,27.94
"(22.0, -85.0)",1961-03-31,4.534262485481998,0.10614583333333333,35.985,1.498875,26.83
"(22.0, -85.0)",1961-05-31,4.534262485481998,0.10614583333333333,36.23,1.498875,27.39
"(22.0, -85.0)",1962-02-28,4.65,0.10614583333333333,36.168,1.498875,25.77
"(22.0, -85.0)",1962-05-31,4.534262485481998,0.08,36.1085,1.498875,26.995
"(22.0, -85.0)",1962-06-30,4.739999999999999,0.03333333333333333,36.219,1.498875,27.91
"(22.0, -85.0)",1964-12-31,4.534262485481998,0.10614583333333333,35.790000000000006,1.498875,27.06
"(22.0, -85.0)",1965-03-31,4.53,0.10614583333333333,36.01,1.498875,26.384999999999998
"(22.0, -85.0)",1965-04-30,4.623333333333334,0.15000000000000002,36.093333333333334,1.498875,27.09
"(22.0, -85.0)",1965-09-30,4.534262485481998,0.10614583333333333,36.205,1.498875,28.67
"(22.0, -85.0)",1965-11-30,4.49,0.10614583333333333,36.227,1.498875,27.805
"(22.0, -85.0)",1966-02-28,4.68,0.10614583333333333,36.245,1.498875,25.02
"(22.0, -85.0)",1966-08-31,4.38,0.06,36.02333333333333,1.498875,29.384999999999998
"(22.0, -85.0)",1967-01-31,4.65,0.11,36.51,1.498875,25.72
"(22.0, -85.0)",1967-02-28,4.3500000000000005,0.10614583333333333,36.156666666666666,1.498875,25.673333333333332
"(22.0, -85.0)",1967-03-31,4.534262485481998,0.10614583333333333,36.1605,1.498875,25.35
"(22.0, -85.0)",1967-05-31,5.13,0.10614583333333333,35.95,1.498875,26.82
"(22.0, -85.0)",1967-08-31,4.239999999999999,0.10614583333333333,36.08244444444444,1.498875,29.683333333333337
"(22.0, -85.0)",1967-09-30,4.19,0.12,35.8695,1.498875,28.5
"(22.0, -85.0)",1967-10-31,4.38,0.07,35.87,1.498875,27.95
"(22.0, -85.0)",1968-01-31,4.52,0.16,35.48,1.498875,26.67
"(22.0, -85.0)",1968-02-29,4.86,0.11,35.781000000000006,1.498875,25.87
"(22.0, -85.0)",1968-04-30,4.56,0.16,36.101,1.498875,26.733333333333334
"(22.0, -85.0)",1968-05-31,4.85,0.10614583333333333,36.195,1.498875,27.046666666666667
"(22.0, -85.0)",1968-06-30,4.319999999999999,0.10614583333333333,35.96333333333333,1.498875,28.656666666666666
"(22.0, -85.0)",1968-08-31,4.534262485481998,0.10614583333333333,36.1375,1.498875,29.75
"(22.0, -85.0)",1968-09-30,4.44,0.06,36.2,1.498875,29.8
"(22.0, -85.0)",1968-10-31,4.35,0.10614583333333333,36.0925,1.498875,28.8
"(22.0, -85.0)",1969-02-28,4.73,0.10614583333333333,36.1,1.498875,25.65
"(22.0, -85.0)",1969-03-31,4.534262485481998,0.10614583333333333,35.989999999999995,1.498875,25.345
"(22.0, -85.0)",1969-04-30,4.51,0.10614583333333333,35.9,1.498875,27.14
"(22.0, -85.0)",1969-05-31,3.7750000000000004,0.10614583333333333,36.092999999999996,1.498875,28.631666666666664
"(22.0, -85.0)",1969-06-30,4.534262485481998,0.10614583333333333,35.82875,1.498875,28.825
"(22.0, -85.0)",1969-07-31,4.4399999999999995,0.10614583333333333,35.980000000000004,1.498875,30.275
"(22.0, -85.0)",1969-08-31,4.245,0.10614583333333333,36.125,1.498875,29.72
"(22.0, -85.0)",1969-09-30,4.365,0.08,35.8456,1.498875,29.054000000000002
"(22.0, -85.0)",1969-10-31,4.54,0.13,35.93,1.498875,28.65
"(22.0, -85.0)",1970-01-31,4.534262485481998,0.10614583333333333,35.66,1.498875,26.43
"(22.0, -85.0)",1970-02-28,4.534262485481998,0.10614583333333333,35.79333333333333,1.498875,25.376666666666665
"(22.0, -85.0)",1970-03-31,4.534262485481998,0.10614583333333333,35.91,1.498875,24.183333333333334
"(22.0, -85.0)",1970-04-30,4.711428571428572,0.10614583333333333,35.8448,1.0,26.991333333333337
"(22.0, -85.0)",1970-05-31,4.715,0.10614583333333333,35.944714285714284,1.498875,27.22
"(22.0, -85.0)",1970-06-30,4.534262485481998,0.10614583333333333,36.00984020781121,1.498875,29.48
"(22.0, -85.0)",1970-08-31,4.534262485481998,0.10614583333333333,36.01,1.498875,28.39
"(22.0, -85.0)",1970-12-31,4.534262485481998,0.10614583333333333,36.03,1.498875,26.74
"(22.0, -85.0)",1971-01-31,4.534262485481998,0.10614583333333333,36.0,1.498875,25.88
"(22.0, -85.0)",1971-02-28,4.534262485481998,0.10614583333333333,35.82,1.498875,25.66
"(22.0, -85.0)",1971-04-30,4.534262485481998,0.10614583333333333,36.03,1.498875,26.28
"(22.0, -85.0)",1971-05-31,4.534262485481998,0.10614583333333333,35.99,1.498875,27.32
"(22.0, -85.0)",1971-07-31,4.534262485481998,0.10614583333333333,36.09,1.498875,28.65
"(22.0, -85.0)",1971-08-31,4.306666666666667,0.10614583333333333,36.11375,1.498875,29.11
"(22.0, -85.0)",1971-10-31,4.37,0.04,36.01333333333333,1.498875,28.48
"(22.0, -85.0)",1971-11-30,4.630000000000001,0.10614583333333333,35.88333333333333,1.498875,28.246666666666666
"(22.0, -85.0)",1972-01-31,4.534262485481998,0.10614583333333333,36.02,1.498875,26.76
"(22.0, -85.0)",1972-02-29,5.0,0.10614583333333333,35.85,1.498875,26.15
"(22.0, -85.0)",1972-03-31,4.534262485481998,0.10614583333333333,35.842,1.498875,26.139999999999997
"(22.0, -85.0)",1972-04-30,4.56,0.10614583333333333,35.9725,1.498875,27.3225
"(22.0, -85.0)",1972-05-31,4.6275,0.10614583333333333,35.947,1.498875,27.98
"(22.0, -85.0)",1972-08-31,4.534262485481998,0.305,35.957499999999996,2.0,29.1475
"(22.0, -85.0)",1972-10-31,4.534262485481998,0.10614583333333333,36.06,1.498875,28.915
"(22.0, -85.0)",1972-11-30,4.535,0.03,35.983000000000004,1.498875,28.1275
"(22.0, -85.0)",1972-12-31,4.534262485481998,0.10614583333333333,36.166000000000004,1.498875,28.65
"(22.0, -85.0)",1973-01-31,4.534262485481998,0.10614583333333333,35.7,1.498875,26.48
"(22.0, -85.0)",1973-03-31,4.654999999999999,0.10614583333333333,36.135,1.498875,26.36
"(22.0, -85.0)",1973-04-30,4.534262485481998,0.10614583333333333,36.05,1.498875,27.0
"(22.0, -85.0)",1973-05-31,4.4225,0.10614583333333333,36.08,1.5,27.458571428571425
"(22.0, -85.0)",1973-06-30,4.534262485481998,0.10614583333333333,36.08,1.498875,28.2
"(22.0, -85.0)",1973-07-31,4.534262485481998,0.10614583333333333,36.215,1.498875,29.700000000000003
"(22.0, -85.0)",1973-08-31,4.534262485481998,0.10614583333333333,36.08,1.498875,29.075
"(22.0, -85.0)",1973-09-30,4.534262485481998,0.10614583333333333,36.02,1.498875,29.65
"(22.0, -85.0)",1974-03-31,4.534262485481998,0.10614583333333333,35.98,1.498875,25.67
"(22.0, -85.0)",1974-04-30,4.534262485481998,0.10614583333333333,35.85,1.498875,26.7
"(22.0, -85.0)",1974-05-31,4.534262485481998,0.10614583333333333,35.85,1.498875,26.92
"(22.0, -85.0)",1974-06-30,4.503333333333334,0.10614583333333333,35.82333333333333,1.498875,27.833333333333332
"(22.0, -85.0)",1974-08-31,4.534262485481998,0.10614583333333333,35.82,1.498875,28.62
"(22.0, -85.0)",1974-11-30,4.534262485481998,0.10614583333333333,35.91,1.498875,27.23
"(22.0, -85.0)",1975-02-28,4.609999999999999,0.10614583333333333,35.82,1.498875,26.36
"(22.0, -85.0)",1981-04-30,4.72,0.10614583333333333,36.05,1.4955,26.97666666666667
"(22.0, -85.0)",1981-10-31,4.534262485481998,0.10614583333333333,36.323499999999996,1.498875,25.28
"(22.0, -85.0)",1986-07-31,4.534262485481998,0.10614583333333333,36.17315789473683,1.498875,29.113684210526316
"(22.0, -85.0)",2000-12-31,4.534262485481998,0.10614583333333333,36.00984020781121,1.498875,27.5
"(22.0, -86.0)",1960-04-30,4.5297148861737675,0.1252469135802469,36.193333333333335,2.4324324324324325,26.439999999999998
"(22.0, -86.0)",1960-05-31,4.5297148861737675,0.1252469135802469,36.1575,2.4324324324324325,27.9725
"(22.0, -86.0)",1961-03-31,4.5297148861737675,0.1252469135802469,35.95,2.4324324324324325,26.463333333333335
"(22.0, -86.0)",1961-04-30,4.5297148861737675,0.1252469135802469,35.98,2.4324324324324325,26.67
"(22.0, -86.0)",1961-05-31,4.5297148861737675,0.1252469135802469,36.175,2.4324324324324325,27.835
"(22.0, -86.0)",1961-10-31,4.5297148861737675,0.1252469135802469,35.98125,2.4324324324324325,27.580000000000002
"(22.0, -86.0)",1962-02-28,4.43,0.1252469135802469,36.182,2.4324324324324325,26.21
"(22.0, -86.0)",1962-05-31,4.5297148861737675,0.115,36.20345454545454,2.4324324324324325,26.920909090909092
"(22.0, -86.0)",1962-06-30,4.7620000000000005,0.06333333333333334,36.2594,2.4324324324324325,27.514
"(22.0, -86.0)",1962-11-30,4.5297148861737675,0.1252469135802469,36.190333333333335,2.4324324324324325,27.436666666666667
"(22.0, -86.0)",1964-12-31,4.55,0.11,36.07666666666666,2.4324324324324325,27.14
"(22.0, -86.0)",1965-01-31,4.54,0.24,36.04,2.4324324324324325,25.6
"(22.0, -86.0)",1965-02-28,4.5297148861737675,0.1252469135802469,36.047333333333334,2.4324324324324325,25.836666666666662
"(22.0, -86.0)",1965-03-31,4.485,0.1252469135802469,36.125,2.4324324324324325,26.04
"(22.0, -86.0)",1965-04-30,4.5233333333333325,0.07333333333333333,36.1225,2.4324324324324325,26.5175
"(22.0, -86.0)",1965-05-31,4.5297148861737675,0.1252469135802469,36.225,2.4324324324324325,26.919999999999998
"(22.0, -86.0)",1965-09-30,4.5297148861737675,0.1252469135802469,36.26666666666666,2.4324324324324325,27.73
"(22.0, -86.0)",1965-11-30,4.5360000000000005,0.08,36.2568,2.4324324324324325,27.694285714285716
"(22.0, -86.0)",1966-01-31,4.57,0.02,36.0,2.4324324324324325,26.09
"(22.0, -86.0)",1966-06-30,4.5,0.27,36.193,2.4324324324324325,28.46
"(22.0, -86.0)",1966-08-31,4.58,0.15,36.06,2.4324324324324325,29.150000000000002
"(22.0, -86.0)",1967-01-31,4.7,0.1,36.026666666666664,2.4324324324324325,25.91333333333333
"(22.0, -86.0)",1967-02-28,4.495,0.18,35.980000000000004,2.4324324324324325,25.865000000000002
"(22.0, -86.0)",1967-03-31,4.5297148861737675,0.1252469135802469,35.94866666666667,2.4324324324324325,26.433333333333337
"(22.0, -86.0)",1967-05-31,4.835,0.1252469135802469,36.175,2.4324324324324325,26.945
"(22.0, -86.0)",1967-06-30,4.5297148861737675,0.1252469135802469,36.13,2.4324324324324325,28.8
"(22.0, -86.0)",1967-08-31,4.38,0.12,35.97666666666666,2.4324324324324325,28.810000000000002
"(22.0, -86.0)",1967-09-30,4.295,0.095,35.90325,2.4324324324324325,27.737500000000004
"(22.0, -86.0)",1967-10-31,4.23,0.065,35.980000000000004,2.4324324324324325,27.915
"(22.0, -86.0)",1968-01-31,4.475,0.1,35.595,2.4324324324324325,26.47
"(22.0, -86.0)",1968-02-29,4.734999999999999,0.15,35.79966666666667,2.4324324324324325,25.836666666666662
"(22.0, -86.0)",1968-04-30,4.684,0.10999999999999999,36.14233333333333,2.4324324324324325,26.418888888888887
"(22.0, -86.0)",1968-05-31,4.755,0.1252469135802469,36.053,2.4324324324324325,26.926666666666666
"(22.0, -86.0)",1968-06-30,4.47,0.1252469135802469,36.105000000000004,2.4324324324324325,28.369999999999997
"(22.0, -86.0)",1968-08-31,4.6,0.1252469135802469,36.13966666666666,2.4324324324324325,28.933333333333334
"(22.0, -86.0)",1968-09-30,4.545,0.12,36.1,2.4324324324324325,28.98
"(22.0, -86.0)",1968-10-31,4.5297148861737675,0.1252469135802469,36.16,2.4324324324324325,28.759999999999998
"(22.0, -86.0)",1968-11-30,4.5297148861737675,0.1252469135802469,36.113,2.4324324324324325,27.95
"(22.0, -86.0)",1969-02-28,4.695,0.1252469135802469,36.004999999999995,2.4324324324324325,26.28
"(22.0, -86.0)",1969-03-31,4.5297148861737675,0.1252469135802469,35.9125,2.4324324324324325,26.212500000000002
"(22.0, -86.0)",1969-04-30,4.475,0.1252469135802469,35.88666666666666,2.4324324324324325,27.179999999999996
"(22.0, -86.0)",1969-05-31,4.275,0.1252469135802469,36.16047368421053,2.4324324324324325,28.061052631578953
"(22.0, -86.0)",1969-06-30,4.5297148861737675,0.1252469135802469,35.952,2.4324324324324325,29.108333333333338
"(22.0, -86.0)",1969-07-31,4.551428571428572,0.62,35.94125,2.4324324324324325,29.512499999999996
"(22.0, -86.0)",1969-08-31,4.48,0.1252469135802469,36.21,2.4324324324324325,29.4
"(22.0, -86.0)",1969-09-30,4.5,0.07333333333333333,35.94414285714286,2.4324324324324325,28.43857142857143
"(22.0, -86.0)",1969-10-31,4.515000000000001,0.08499999999999999,35.730000000000004,2.4324324324324325,29.065
"(22.0, -86.0)",1969-11-30,4.5297148861737675,0.0,35.61,2.0,27.91
"(22.0, -86.0)",1970-01-31,4.5297148861737675,0.1252469135802469,35.875,2.4324324324324325,27.01
"(22.0, -86.0)",1970-02-28,4.62,0.17,35.74433333333334,2.0,25.490000000000002
"(22.0, -86.0)",1970-03-31,4.63,0.1252469135802469,35.86066666666667,2.4324324324324325,25.813333333333333
"(22.0, -86.0)",1970-04-30,4.676052631578949,0.1252469135802469,35.81505000000001,1.162162162162162,27.09700000000001
"(22.0, -86.0)",1970-05-31,4.53,0.006666666666666667,35.97391666666666,2.4324324324324325,27.173333333333332
"(22.0, -86.0)",1970-06-30,4.5297148861737675,0.1252469135802469,36.002388997643735,2.4324324324324325,29.035
"(22.0, -86.0)",1970-08-31,4.5297148861737675,0.1252469135802469,35.685,2.4324324324324325,28.705
"(22.0, -86.0)",1970-12-31,4.5297148861737675,0.1252469135802469,35.94,2.4324324324324325,26.625
"(22.0, -86.0)",1971-01-31,4.5297148861737675,0.1252469135802469,35.875,2.4324324324324325,26.01
"(22.0, -86.0)",1971-02-28,4.5297148861737675,0.1252469135802469,35.885,2.4324324324324325,25.770000000000003
"(22.0, -86.0)",1971-03-31,4.5025,0.1252469135802469,35.9025,2.4324324324324325,24.78333333333333
"(22.0, -86.0)",1971-04-30,4.5297148861737675,0.1252469135802469,35.9,2.4324324324324325,26.490000000000002
"(22.0, -86.0)",1971-05-31,4.5297148861737675,0.1252469135802469,36.25,2.4324324324324325,27.189999999999998
"(22.0, -86.0)",1971-07-31,4.505,0.1252469135802469,36.0,2.4324324324324325,28.445
"(22.0, -86.0)",1971-08-31,4.19,0.1252469135802469,36.154,2.4324324324324325,29.12
"(22.0, -86.0)",1971-10-31,3.8983333333333334,0.065,35.973333333333336,2.4324324324324325,28.411666666666665
"(22.0, -86.0)",1971-11-30,4.48,0.1252469135802469,35.79,2.4324324324324325,28.23
"(22.0, -86.0)",1972-01-31,4.5297148861737675,0.1252469135802469,35.635000000000005,2.4324324324324325,26.775
"(22.0, -86.0)",1972-02-29,4.9,0.1252469135802469,35.925,2.4324324324324325,25.91
"(22.0, -86.0)",1972-03-31,4.5297148861737675,0.1252469135802469,36.916666666666664,2.4324324324324325,26.316666666666666
"(22.0, -86.0)",1972-04-30,4.67,0.1252469135802469,35.978571428571435,2.4324324324324325,27.122857142857146
"(22.0, -86.0)",1972-05-31,4.65,0.1252469135802469,35.977000000000004,2.4324324324324325,27.71692307692308
"(22.0, -86.0)",1972-08-31,4.5297148861737675,0.19,35.978571428571435,2.0,29.39285714285714
